ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_IDs
57-sant1410,sant1410,57,mi' mi' ʈəŋ/kətɛ,,,,
57-mund1320,mund1320,57,moj-mojəd soben ko,,,,
58-hooo1248,hooo1248,58,əpije əpije hɑtiŋ əkoŋ,,,,
58-khar1287,khar1287,58,ʊ'fe ʊ'fe,,,,
58-khas1269,khas1269,58,lɑi lɑi jɑuʋəi,,,,
58-pnar1238,pnar1238,58,le səmen,,,,
58-sant1410,sant1410,58,pejɑ pejɑ kətɛ,,,,
58-mund1320,mund1320,58,əpe-əpijɑ soben ko,,,,
59-hooo1248,hooo1248,59,mojie mojie hɑtiŋ əkoŋ,,,,
59-khar1287,khar1287,59,moloj moloj,,,,
59-khas1269,khas1269,59,sən sən jɑuʋei,,,,
59-pnar1238,pnar1238,59,šən səmen,,,,
59-sant1410,sant1410,59,mõɽə̃-ɡoʈɛ kətɛ,,,,
59-mund1320,mund1320,59,moɽe-moɽejɑ soben ko,,,,
60-hooo1248,hooo1248,60,minɖo minɖo te huǰupe,,,,
60-khar1287,khar1287,60,muɽu muɽu kərjəkon,,,,
60-khas1269,khas1269,60,uʋei pɑ uʋəi,,,,
60-pnar1238,pnar1238,60,iʋi pɑ iʋi,,,,
60-sant1410,sant1410,60,mi' mi' kətɛ,,,,
60-mund1320,mund1320,60,mojəd mojəd te,,,,
61-hooo1248,hooo1248,61,bəro bəro huǰupe,,,,
61-khar1287,khar1287,61,borijɑ borijɑ kərjəkon,,,,
61-khas1269,khas1269,61,ɑr ɑr,,,,
61-pnar1238,pnar1238,61,ɑr lɑ ɑr,,,,
61-sant1410,sant1410,61,bərijɑ bərijɑ kətɛ,,,,
61-mund1320,mund1320,61,bərijɑ bərijɑ te,,,,
62-hooo1248,hooo1248,62,ləɡɑləɡi,,,,hooo1248-approximately20kilosofriceareinthesack;hooo1248-approximately50ofstudentsareattendingtheworkshop;hooo1248-approximatelyfifteenkilosofriceareinthesack;hooo1248-thisinstitutecontainsapproximately1000students;hooo1248-approximately35kilosofriceareinthesack
62-khar1287,khar1287,62,sə̃it,,,,khar1287-approximately20kilosofriceareinthesack;khar1287-approximatelyfifteenkilosofriceareinthesack;khar1287-approximately35kilosofriceareinthesack
62-khas1269,khas1269,62,kumbɑ,,,,khas1269-approximately20kilosofriceareinthesack;khas1269-approximately50ofstudentsareattendingtheworkshop;khas1269-approximatelyfifteenkilosofriceareinthesack
62-pnar1238,pnar1238,62,kəmʋɑ,,,,pnar1238-approximately20kilosofriceareinthesack;pnar1238-approximately50ofstudentsareattendingtheworkshop;pnar1238-approximatelyfifteenkilosofriceareinthesack;pnar1238-approximately35kilosofriceareinthesack
62-sant1410,sant1410,62,motɑ moti,,,,sant1410-approximately20kilosofriceareinthesack
63-hooo1248,hooo1248,63,ɡoʈʰ,,,,hooo1248-agroupoftwogirlsplayed;hooo1248-agroupoffivegirlsplayed;hooo1248-agroupoffourgirlsplayed;hooo1248-agroupoftwelveboysreached;hooo1248-agroupoftwentyfiveboysreached;hooo1248-agroupoftwentyboysreached
63-khar1287,khar1287,63,ɡõhɽɑ,,,,khar1287-agroupoftwogirlsplayed;khar1287-agroupoffivegirlsplayed;khar1287-agroupoffourgirlsplayed;khar1287-agroupoftwelveboysreached;khar1287-agroupoftwentyfiveboysreached;khar1287-agroupoftwentyboysreached
63-pnar1238,pnar1238,63,kunhun,,,,pnar1238-agroupoftwogirlsplayed;pnar1238-agroupoffivegirlsplayed;pnar1238-agroupoffourgirlsplayed
64-hooo1248,hooo1248,64,ǰoɖɑ,,,,hooo1248-twopairofsocks;hooo1248-pairofsocksarelyinghere
64-khar1287,khar1287,64,ǰoɽɑ,,,,khar1287-twopairofsocks;khar1287-pairofsocksarelyinghere
64-khas1269,khas1269,64,ǰur,,,,khas1269-twopairofsocks;khas1269-pairofsocksarelyinghere
64-pnar1238,pnar1238,64,kʰuǰɑt,,,,pnar1238-twopairofsocks;pnar1238-pairofsocksarelyinghere
64-sant1410,sant1410,64,ǰoɖɑ,,,,sant1410-twopairofsocks;sant1410-pairofsocksarelyinghere
64-mund1320,mund1320,64,ǰoɖɑ,,,,mund1320-twopairofsocks;mund1320-pairofsocksarelyinghere
65-hooo1248,hooo1248,65,ɡelbər-dunəŋ (twelve times),,,,hooo1248-iwenttheredozenoftimes
65-khar1287,khar1287,65,dərǰən,,,,khar1287-iwenttheredozenoftimes
65-khas1269,khas1269,65,onsen,,,,khas1269-iwenttheredozenoftimes
65-pnar1238,pnar1238,65,bon šen (many times),,,,pnar1238-iwenttheredozenoftimes
65-sant1410,sant1410,65,ɑimədom (many times),,,,sant1410-iwenttheredozenoftimes
65-mund1320,mund1320,65,dərǰən,,,,mund1320-iwenttheredozenoftimes
66-hooo1248,hooo1248,66,turuiije (six),,,,hooo1248-iboughthalfadozeneggs
66-khar1287,khar1287,66,odʰɑ dəǰən,,,,khar1287-iboughthalfadozeneggs
66-pnar1238,pnar1238,66,čʰiten dərǰən,,,,pnar1238-iboughthalfadozeneggs
66-sant1410,sant1410,66,ɑdʰɑ dərǰən,,,,sant1410-iboughthalfadozeneggs
66-mund1320,mund1320,66,ɑdʰɑ dərǰən,,,,mund1320-iboughthalfadozeneggs
1-nucl1305,nucl1305,1,ʋəndu,,,,nucl1305-oneboy;nucl1305-onesheep;nucl1305-onegirl;nucl1305-onetree;nucl1305-ihaveonebrother;nucl1305-ihaveonesister;nucl1305-ihaveonealmirah;nucl1305-ihaveonebag
1-toda1252,toda1252,1,ʋuɟ,,,,toda1252-oneboy;toda1252-onesheep;toda1252-onegirl;toda1252-onetree;toda1252-ihaveonebrother;toda1252-ihaveonesister;toda1252-ihaveonealmirah;toda1252-ihaveonebag
1-nort2702,nort2702,1,onɖu,,,,nort2702-oneboy;nort2702-onesheep;nort2702-onegirl;nort2702-onetree;nort2702-ihaveonebrother;nort2702-ihaveonesister;nort2702-ihaveonealmirah;nort2702-ihaveonebag
1-kota1263,kota1263,1,oɖɖə,,,,kota1263-oneboy;kota1263-onesheep;kota1263-onegirl;kota1263-onetree;kota1263-ihaveonebrother;kota1263-ihaveonesister;kota1263-ihaveonealmirah;kota1263-ihaveonebag
1-koda1255,koda1255,1,ondə,,,,koda1255-oneboy;koda1255-onesheep;koda1255-onegirl;koda1255-onetree;koda1255-ihaveonebrother;koda1255-ihaveonesister;koda1255-ihaveonealmirah;koda1255-ihaveonebag
1-tami1289,tami1289,1,ondrʊ,,,,tami1289-oneboy;tami1289-onesheep;tami1289-onegirl;tami1289-onetree;tami1289-ihaveonebrother;tami1289-ihaveonesister;tami1289-ihaveonealmirah;tami1289-ihaveonebag
1-mala1464,mala1464,1,oɳɳə,,,,mala1464-oneboy;mala1464-onesheep;mala1464-onegirl;mala1464-onetree;mala1464-ihaveonebrother;mala1464-ihaveonesister;mala1464-ihaveonealmirah;mala1464-ihaveonebag
1-telu1262,telu1262,1,okəʈʈɪ,,,,telu1262-oneboy;telu1262-onesheep;telu1262-onegirl;telu1262-onetree;telu1262-ihaveonebrother;telu1262-ihaveonesister;telu1262-ihaveonealmirah;telu1262-ihaveonebag
1-kuru1301,kuru1301,1,ond/onʈɛ,,,,kuru1301-oneboy;kuru1301-onesheep;kuru1301-onegirl;kuru1301-onetree;kuru1301-ihaveonebrother;kuru1301-ihaveonesister;kuru1301-ihaveonealmirah;kuru1301-ihaveonebag
1-bada1257,bada1257,1,ondu,,,,bada1257-oneboy;bada1257-onesheep;bada1257-onegirl;bada1257-onetree;bada1257-ihaveonebrother;bada1257-ihaveonesister;bada1257-ihaveonealmirah;bada1257-ihaveonebag
2-nucl1305,nucl1305,2,ireɖu,,,,nucl1305-twoboys;nucl1305-twogirls;nucl1305-ihavetwobrothers;nucl1305-ihavetwosisters;nucl1305-ihavetwoalmirahs
2-toda1252,toda1252,2,ɛɖ,,,,toda1252-twoboys;toda1252-twogirls;toda1252-ihavetwobrothers;toda1252-ihavetwosisters;toda1252-ihavetwoalmirahs
2-nort2702,nort2702,2,rənɖu,,,,nort2702-twoboys;nort2702-twogirls;nort2702-ihavetwobrothers;nort2702-ihavetwosisters;nort2702-ihavetwoalmirahs
2-kota1263,kota1263,2,iɖə,,,,kota1263-twoboys;kota1263-twogirls;kota1263-ihavetwobrothers;kota1263-ihavetwosisters;kota1263-ihavetwoalmirahs
2-koda1255,koda1255,2,dənɖ,,,,koda1255-twoboys;koda1255-twogirls;koda1255-ihavetwobrothers;koda1255-ihavetwosisters;koda1255-ihavetwoalmirahs
2-tami1289,tami1289,2,ɪrəndʊ,,,,tami1289-twoboys;tami1289-twogirls;tami1289-ihavetwobrothers;tami1289-ihavetwosisters;tami1289-ihavetwoalmirahs
2-mala1464,mala1464,2,rɑɳɖə,,,,mala1464-twoboys;mala1464-twogirls;mala1464-ihavetwobrothers;mala1464-ihavetwosisters;mala1464-ihavetwoalmirahs
2-telu1262,telu1262,2,renɖu,,,,telu1262-twoboys;telu1262-twogirls;telu1262-ihavetwobrothers;telu1262-ihavetwosisters;telu1262-ihavetwoalmirahs
2-kuru1301,kuru1301,2,ẽɖ/duɪ,,,,kuru1301-twoboys;kuru1301-twogirls;kuru1301-ihavetwobrothers;kuru1301-ihavetwosisters;kuru1301-ihavetwoalmirahs
2-bada1257,bada1257,2,erəɖu,,,,bada1257-twoboys;bada1257-twogirls;bada1257-ihavetwobrothers;bada1257-ihavetwosisters;bada1257-ihavetwoalmirahs
3-nucl1305,nucl1305,3,mu:ru,,,,nucl1305-threegirls;nucl1305-ihavethreesisters;nucl1305-ihavethreebags
3-toda1252,toda1252,3,muɖ,,,,toda1252-threegirls;toda1252-ihavethreesisters;toda1252-ihavethreebags
3-nort2702,nort2702,3,munɖ,,,,nort2702-threegirls;nort2702-ihavethreesisters;nort2702-ihavethreebags
3-kota1263,kota1263,3,mũɖə,,,,kota1263-threegirls;kota1263-ihavethreesisters;kota1263-ihavethreebags
3-koda1255,koda1255,3,mund,,,,koda1255-threegirls;koda1255-ihavethreesisters;koda1255-ihavethreebags
3-tami1289,tami1289,3,mu:ndrʊ,,,,tami1289-threegirls;tami1289-ihavethreesisters;tami1289-ihavethreebags
3-mala1464,mala1464,3,mu:ɳɳə,,,,mala1464-threegirls;mala1464-ihavethreesisters;mala1464-ihavethreebags
3-telu1262,telu1262,3,muɖu,,,,telu1262-threegirls;telu1262-ihavethreesisters;telu1262-ihavethreebags
3-kuru1301,kuru1301,3,mund,,,,kuru1301-threegirls;kuru1301-ihavethreesisters;kuru1301-ihavethreebags
3-bada1257,bada1257,3,mu:ru,,,,bada1257-threegirls;bada1257-ihavethreesisters;bada1257-ihavethreebags
4-nucl1305,nucl1305,4,nɑlku,,,,nucl1305-ihavefourbags
4-toda1252,toda1252,4,non,,,,toda1252-ihavefourbags
4-nort2702,nort2702,4,nɑlu,,,,nort2702-ihavefourbags
4-kota1263,kota1263,4,nɑnɡə,,,,kota1263-ihavefourbags
4-koda1255,koda1255,4,nɑ:ɭ,,,,koda1255-ihavefourbags
4-tami1289,tami1289,4,nɑ:nɡʊ,,,,tami1289-ihavefourbags
4-mala1464,mala1464,4,ɳɑ:lə,,,,mala1464-ihavefourbags
4-telu1262,telu1262,4,nɑ:ɭuɡu,,,,telu1262-ihavefourbags
4-kuru1301,kuru1301,4,nɑ:kʰ,,,,kuru1301-ihavefourbags
4-bada1257,bada1257,4,nɑ:ku,,,,bada1257-ihavefourbags
5-nucl1305,nucl1305,5,əɪdu,,,,nucl1305-fivesheep
5-toda1252,toda1252,5,iz,,,,toda1252-fivesheep
5-nort2702,nort2702,5,həĩŋɡe,,,,nort2702-fivesheep
5-kota1263,kota1263,5,ənɟə,,,,kota1263-fivesheep
5-koda1255,koda1255,5,ənɟɪ,,,,koda1255-fivesheep
5-tami1289,tami1289,5,ɑɪndʊ,,,,tami1289-fivesheep
5-mala1464,mala1464,5,ɑɲjə,,,,mala1464-fivesheep
5-telu1262,telu1262,5,ɑ:idu,,,,telu1262-fivesheep
5-kuru1301,kuru1301,5,pənce,,,,kuru1301-fivesheep
5-bada1257,bada1257,5,əidu,,,,bada1257-fivesheep
6-nucl1305,nucl1305,6,ɑ:ru,,,,
6-toda1252,toda1252,6,ɔr,,,,
6-nort2702,nort2702,6,ɑru,,,,
6-kota1263,kota1263,6,ɑ:rə,,,,
6-koda1255,koda1255,6,ɑ:rə,,,,
6-tami1289,tami1289,6,ɑ:rʊ,,,,
6-mala1464,mala1464,6,ɑ:rə,,,,
6-telu1262,telu1262,6,ɑ:ru,,,,
6-kuru1301,kuru1301,6,soj,,,,
6-bada1257,bada1257,6,ɑ:ru,,,,
7-nucl1305,nucl1305,7,eɖu,,,,
7-toda1252,toda1252,7,əu,,,,
7-nort2702,nort2702,7,sɑtu,,,,
7-kota1263,kota1263,7,ejə,,,,
7-koda1255,koda1255,7,əɽə,,,,
7-tami1289,tami1289,7,eɭʊ,,,,
7-mala1464,mala1464,7,e:ɽə,,,,
7-telu1262,telu1262,7,e:ɖu,,,,
7-kuru1301,kuru1301,7,sɑ:j,,,,
7-bada1257,bada1257,7,i:ju,,,,
8-nucl1305,nucl1305,8,enʈu,,,,nucl1305-eighttrees
8-toda1252,toda1252,8,əʈʈ,,,,toda1252-eighttrees
8-nort2702,nort2702,8,ɑʈu,,,,nort2702-eighttrees
8-kota1263,kota1263,8,eʈʈə,,,,kota1263-eighttrees
8-koda1255,koda1255,8,əʈʈə,,,,koda1255-eighttrees
8-tami1289,tami1289,8,eʈʈʊ,,,,tami1289-eighttrees
8-mala1464,mala1464,8,eʈʈə,,,,mala1464-eighttrees
8-telu1262,telu1262,8,ɪnnɪdɪ,,,,telu1262-eighttrees
8-kuru1301,kuru1301,8,ɑ:kʰ,,,,kuru1301-eighttrees
8-bada1257,bada1257,8,eʈʈʊ,,,,bada1257-eighttrees
9-nucl1305,nucl1305,9,ombəttu,,,,
9-toda1252,toda1252,9,unbɔd,,,,
9-nort2702,nort2702,9,nəʋu,,,,
9-kota1263,kota1263,9,orbɑdə,,,,
9-koda1255,koda1255,9,oɪmbədə,,,,
9-tami1289,tami1289,9,onbədʊ,,,,
9-mala1464,mala1464,9,ombɑtə,,,,
9-telu1262,telu1262,9,tommɪdɪ,,,,
9-kuru1301,kuru1301,9,nəj,,,,
9-bada1257,bada1257,9,ombəttu,,,,
10-nucl1305,nucl1305,10,həttu,,,,
10-toda1252,toda1252,10,pətt,,,,
10-nort2702,nort2702,10,dəsu,,,,
10-kota1263,kota1263,10,pəttə,,,,
10-koda1255,koda1255,10,pətt,,,,
10-tami1289,tami1289,10,pɑttʊ,,,,
10-mala1464,mala1464,10,pɑttə,,,,
10-telu1262,telu1262,10,pədɪ,,,,
10-kuru1301,kuru1301,10,doj,,,,
10-bada1257,bada1257,10,ɑttu,,,,
11-nucl1305,nucl1305,11,modəleneja/onndənejɑ,,,,nucl1305-firstman;nucl1305-firstwoman
11-toda1252,toda1252,11,ʋuǰɑʋəd̪,,,,toda1252-firstman;toda1252-firstwoman
11-nort2702,nort2702,11,muneʈɑ/munen,,,,nort2702-firstman;nort2702-firstwoman
11-kota1263,kota1263,11,mod̪ulɛ,,,,kota1263-firstman;kota1263-firstwoman
11-koda1255,koda1255,11,ondəne,,,,
11-tami1289,tami1289,11,mudəlɑ: vədʊ,,,,tami1289-firstman;tami1289-firstwoman
11-mala1464,mala1464,11,oɳɳɑ:mɑtə,,,,mala1464-firstman;mala1464-firstwoman
11-telu1262,telu1262,11,mod̪əʈɪ,,,,telu1262-firstman;telu1262-firstwoman
11-kuru1301,kuru1301,11,mund̪'t̪ɑ/mund̪'ɑnt̪ɑ,,,,kuru1301-firstman;kuru1301-firstwoman
11-bada1257,bada1257,11,ond̪ɑʋəd̪u,,,,bada1257-firstman;bada1257-firstwoman
12-nucl1305,nucl1305,12,ereɖɑnejɑ,,,,nucl1305-secondman;nucl1305-secondwoman
12-toda1252,toda1252,12,ɛɖɑʋəd̪,,,,toda1252-secondman;toda1252-secondwoman
12-nort2702,nort2702,12,dusərtor,,,,nort2702-secondman;nort2702-secondwoman
12-kota1263,kota1263,12,iɖɑd̪ə,,,,kota1263-secondman;kota1263-secondwoman
12-koda1255,koda1255,12,dənɖəne,,,,koda1255-secondman;koda1255-secondwoman
12-tami1289,tami1289,12,ɪrəndɑ: vədʊ,,,,tami1289-secondman;tami1289-secondwoman
12-mala1464,mala1464,12,rɑɳɖɑ:mɑtə,,,,mala1464-secondman;mala1464-secondwoman
12-telu1262,telu1262,12,renɖod̪ɪ,,,,telu1262-secondman;telu1262-secondwoman
12-kuru1301,kuru1301,12,ẽɖt̪ɑ̃/ẽɖɑnt̪ɑ̃,,,,kuru1301-secondman;kuru1301-secondwoman
12-bada1257,bada1257,12,erəɖɑʋəd̪u,,,,bada1257-secondman;bada1257-secondwoman
13-nucl1305,nucl1305,13,mu:rɑneja,,,,nucl1305-thirdman;nucl1305-thirdwoman
13-toda1252,toda1252,13,muɖɑʋəd̪,,,,toda1252-thirdman;toda1252-thirdwoman
13-nort2702,nort2702,13,tisərtor,,,,nort2702-thirdman;nort2702-thirdwoman
13-kota1263,kota1263,13,mũɖɑd̪ə,,,,kota1263-thirdman;kota1263-thirdwoman
13-koda1255,koda1255,13,mund̪əne,,,,koda1255-thirdman;koda1255-thirdwoman
13-tami1289,tami1289,13,mu:ndrɑ: vədʊ,,,,tami1289-thirdman;tami1289-thirdwoman
13-mala1464,mala1464,13,mu:ɳɳɑ:mɑtə,,,,mala1464-thirdman;mala1464-thirdwoman
13-telu1262,telu1262,13,muɖod̪ɪ,,,,telu1262-thirdman;telu1262-thirdwoman
13-kuru1301,kuru1301,13,mũnd̪t̪ɑ̃,,,,kuru1301-thirdman;kuru1301-thirdwoman
13-bada1257,bada1257,13,mu:rɑʋəd̪u,,,,bada1257-thirdman;bada1257-thirdwoman
14-nucl1305,nucl1305,14,nɑlkaneja,,,,nucl1305-forthman;nucl1305-forthwoman
14-toda1252,toda1252,14,nonɡɑʋəd̪,,,,toda1252-forthman;toda1252-forthwoman
14-nort2702,nort2702,14,nədeɽtor/nɑlu,,,,nort2702-forthman;nort2702-forthwoman
14-kota1263,kota1263,14,nɑnɡəd̪ə,,,,kota1263-forthman;kota1263-forthwoman
14-koda1255,koda1255,14,nɑ:ɭəne,,,,koda1255-forthman;koda1255-forthwoman
14-tami1289,tami1289,14,nɑ:nɡɑ: vədʊ,,,,tami1289-forthman;tami1289-forthwoman
14-mala1464,mala1464,14,ɳɑ:lɑ:mɑtə,,,,mala1464-forthman;mala1464-forthwoman
14-telu1262,telu1262,14,nɑ:ɭɡod̪ɪ,,,,telu1262-forthman;telu1262-forthwoman
14-kuru1301,kuru1301,14,nɑ:kʰt̪ɑ̃,,,,kuru1301-forthman;kuru1301-forthwoman
14-bada1257,bada1257,14,nɑ:kɑʋəd̪u,,,,bada1257-forthman;bada1257-forthwoman
15-nucl1305,nucl1305,15,əidɑnejɑ,,,,nucl1305-fifthman;nucl1305-fifthwoman
15-toda1252,toda1252,15,ižɑʋəd̪,,,,toda1252-fifthman;toda1252-fifthwoman
15-nort2702,nort2702,15,ẽŋ nədeɽtor,,,,nort2702-fifthman;nort2702-fifthwoman
15-kota1263,kota1263,15,ənǰəd̪ə,,,,kota1263-fifthman;kota1263-fifthwoman
15-koda1255,koda1255,15,ənǰəne,,,,koda1255-fifthman;koda1255-fifthwoman
15-tami1289,tami1289,15,ɑɪndɑ: vədʊ,,,,tami1289-fifthman;tami1289-fifthwoman
15-mala1464,mala1464,15,ɑɲjɑ:mɑtə,,,,mala1464-fifthman;mala1464-fifthwoman
15-telu1262,telu1262,15,ɑ:ɪdə̪ʋəd̪ɪ,,,,telu1262-fifthman;telu1262-fifthwoman
15-kuru1301,kuru1301,15,pənčt̪ɑ̃,,,,kuru1301-fifthman;kuru1301-fifthwoman
15-bada1257,bada1257,15,əid̪ɑʋəd̪u,,,,bada1257-fifthman;bada1257-fifthwoman
16-nucl1305,nucl1305,16,ɑ:eneja,,,,nucl1305-sixthwoman
16-toda1252,toda1252,16,ɔrɑʋəd̪,,,,toda1252-sixthwoman
16-kota1263,kota1263,16,ɑ:rəd̪ə,,,,kota1263-sixthwoman
16-koda1255,koda1255,16,ɑ:rəne,,,,koda1255-sixthwoman
16-tami1289,tami1289,16,ɑ:rɑ: vədʊ,,,,tami1289-sixthwoman
16-mala1464,mala1464,16,ɑ:rɑ:mɑtə,,,,mala1464-sixthwoman
16-telu1262,telu1262,16,ɑ:rəʋəd̪ɪ,,,,telu1262-sixthwoman
16-kuru1301,kuru1301,16,sojt̪ɑ̃,,,,kuru1301-sixthwoman
16-bada1257,bada1257,16,ɑ:rɑʋəd̪u,,,,bada1257-sixthwoman
17-nucl1305,nucl1305,17,eɖənejɑ,,,,nucl1305-seventhboy
17-toda1252,toda1252,17,əuɑʋəd̪,,,,toda1252-seventhboy
17-nort2702,nort2702,17,sɑtʋɑ̃,,,,nort2702-seventhboy
17-kota1263,kota1263,17,ejəd̪ə,,,,kota1263-seventhboy
17-koda1255,koda1255,17,əɭəne,,,,
17-tami1289,tami1289,17,eɭɑ: vədʊ,,,,tami1289-seventhboy
17-mala1464,mala1464,17,e:ɽɑ:mɑtə,,,,mala1464-seventhboy
17-telu1262,telu1262,17,eɖəʋəd̪ɪ,,,,telu1262-seventhboy
17-kuru1301,kuru1301,17,sɑ:jt̪ɑ̃,,,,kuru1301-seventhboy
17-bada1257,bada1257,17,i:jɑʋəd̪u,,,,bada1257-seventhboy
18-nucl1305,nucl1305,18,enʈənejɑ,,,,nucl1305-eighthgirl
18-toda1252,toda1252,18,əʈʈɑʋəd̪,,,,toda1252-eighthgirl
18-nort2702,nort2702,18,ɑʈʋɑ̃,,,,nort2702-eighthgirl
18-kota1263,kota1263,18,eʈʈɑʋəd̪e,,,,kota1263-eighthgirl
18-koda1255,koda1255,18,əʈʈəne,,,,
18-tami1289,tami1289,18,eʈʈɑ: vədʊ,,,,tami1289-eighthgirl
18-mala1464,mala1464,18,eʈʈɑ:mɑtə,,,,mala1464-eighthgirl
18-telu1262,telu1262,18,ennurəʋəd̪ɪ,,,,telu1262-eighthgirl
18-kuru1301,kuru1301,18,ɑ:kʰt̪ɑ̃,,,,kuru1301-eighthgirl
18-bada1257,bada1257,18,eʈʈɑʋəd̪u,,,,bada1257-eighthgirl
19-nucl1305,nucl1305,19,ombətnejɑ,,,,
19-toda1252,toda1252,19,unbɔd̪ɑʋəd̪,,,,
19-kota1263,kota1263,19,orbɑd̪ɑʋəd̪e,,,,
19-koda1255,koda1255,19,oimbədəne,,,,
19-tami1289,tami1289,19,pɑtɑ: vədʊ,,,,
19-mala1464,mala1464,19,ombɑtɑ:mɑtə,,,,
19-telu1262,telu1262,19,t̪ombɪd̪əʋəd̪ɪ,,,,
19-kuru1301,kuru1301,19,nəjt̪ɑ̃,,,,
19-bada1257,bada1257,19,ombət̪t̪ɑʋəd̪u,,,,
20-nucl1305,nucl1305,20,həttənejɑ,,,,
20-toda1252,toda1252,20,pət̪t̪ɑʋəd̪,,,,
20-kota1263,kota1263,20,pət̪t̪ɑʋəd̪e,,,,
20-koda1255,koda1255,20,pəttəne,,,,
20-tami1289,tami1289,20,onbədɑ: vədʊ,,,,
20-mala1464,mala1464,20,pɑttɑ:mɑtə,,,,
20-telu1262,telu1262,20,pəd̪əʋəd̪ɪ,,,,
20-kuru1301,kuru1301,20,d̪ojt̪ɑ̃,,,,
20-bada1257,bada1257,20,hət̪t̪ɑʋəd̪u,,,,
21-nucl1305,nucl1305,21,hənnondəne,,,,
21-toda1252,toda1252,21,ponnoɖʰɑʋəd̪,,,,
21-kota1263,kota1263,21,pəd̪noɖɑʋəd̪e,,,,
21-koda1255,koda1255,21,nepənnond̪ə,,,,
21-tami1289,tami1289,21,pɑtɑ: vədʊ,,,,
21-mala1464,mala1464,21,pɑtɪnoɳɳɑ:mɑtə,,,,
21-telu1262,telu1262,21,pəd̪əkonɖəʋəd̪ɪ,,,,
21-kuru1301,kuru1301,21,d̪oj ond̪t̪ɑ̃,,,,
21-bada1257,bada1257,21,ənnond̪ɑʋəd̪u,,,,
22-nucl1305,nucl1305,22,hənnerɖəne,,,,
22-toda1252,toda1252,22,pənɛɖʰɑʋəd̪,,,,
22-kota1263,kota1263,22,pənnid̪ɑʋəd̪e,,,,
22-koda1255,koda1255,22,pənnerenɖəne,,,,
22-tami1289,tami1289,22,pɑtɪnondrɑ: vədʊ,,,,
22-mala1464,mala1464,22,pɑntrɑɳɖɑ:mɑtə,,,,
22-telu1262,telu1262,22,penenɖəʋəd̪ɪ,,,,
22-kuru1301,kuru1301,22,d̪oj ẽɖt̪ɑ̃,,,,
22-bada1257,bada1257,22,ənerəɖɑʋəd̪u,,,,
23-nucl1305,nucl1305,23,hədimu:rəne,,,,
23-toda1252,toda1252,23,ponnuɖʰɑʋəd̪,,,,
23-kota1263,kota1263,23,pəd̪mũɖɑʋəd̪e,,,,
23-koda1255,koda1255,23,pəd̪ɪmund̪əne,,,,
23-tami1289,tami1289,23,pɑnnɪrəndɑ: vədʊ,,,,
23-mala1464,mala1464,23,pɑtɪmuɳɳɑ:mɑtə,,,,
23-telu1262,telu1262,23,pəd̪əmuɖʋəd̪ɪ,,,,
23-kuru1301,kuru1301,23,d̪oj mund̪t̪ɑ̃,,,,
23-bada1257,bada1257,23,əd̪imu:rɑʋəd̪u,,,,
24-nucl1305,nucl1305,24,hədinɑlkəne,,,,
24-toda1252,toda1252,24,pɑ:nɡɑʋəd̪,,,,
24-kota1263,kota1263,24,pəd̪nɑnɡɑʋəd̪e,,,,
24-koda1255,koda1255,24,pəd̪nɑ:ɭəne,,,,
24-tami1289,tami1289,24,pɑdɪmu:ndrɑ: vədʊ,,,,
24-mala1464,mala1464,24,pɑtɪɳɑlɑ:mɑtə,,,,
24-telu1262,telu1262,24,pəd̪nɑɭɡəʋəd̪ɪ,,,,
24-kuru1301,kuru1301,24,d̪oj nɑ:kʰt̪ɑ̃,,,,
24-bada1257,bada1257,24,əd̪ɪna:kɑʋəd̪u,,,,
25-nucl1305,nucl1305,25,hədinəidəne,,,,
25-toda1252,toda1252,25,puǰɑʋəd̪,,,,
25-kota1263,kota1263,25,pəd̪nenǰɑʋəd̪e,,,,
25-koda1255,koda1255,25,pəd̪nənǰɪəne,,,,
25-tami1289,tami1289,25,pɑdɪnɑ:nɡɑ: vədʊ,,,,
25-mala1464,mala1464,25,pɑtɪnɑɲjɑ:mɑtə,,,,
25-telu1262,telu1262,25,pəd̪henəʋəd̪ɪ,,,,
25-kuru1301,kuru1301,25,d̪oj pənčt̪ɑ̃,,,,
25-bada1257,bada1257,25,əd̪nəid̪ɑʋəd̪u,,,,
26-nucl1305,nucl1305,26,hədinɑrɑne,,,,
26-toda1252,toda1252,26,pɑ:rɑʋəd̪,,,,
26-kota1263,kota1263,26,pəd̪inɑ:rɑʋəd̪e,,,,
26-koda1255,koda1255,26,pəd̪nɑ:rəne,,,,
26-tami1289,tami1289,26,pɑdɪɳɑ:rɑ: vədʊ,,,,
26-mala1464,mala1464,26,pɑtɪnɑ:rɑ:mɑtə,,,,
26-telu1262,telu1262,26,pəd̪hɑ:rəʋəd̪ɪ,,,,
26-kuru1301,kuru1301,26,d̪oj sojt̪ɑ̃,,,,
26-bada1257,bada1257,26,əd̪nɑ:rɑʋəd̪u,,,,
27-nucl1305,nucl1305,27,hədineɽəne,,,,
27-toda1252,toda1252,27,pəuɑʋəd̪,,,,
27-kota1263,kota1263,27,pəd̪nejɑʋəd̪e,,,,
27-koda1255,koda1255,27,pəd̪nəɽəne,,,,
27-tami1289,tami1289,27,pɑdɪneɭɑ: vədʊ,,,,
27-mala1464,mala1464,27,pɑtɪne:ɽɑ:mɑtə,,,,
